x,y,z
0.42690435,0.9380816,0.5835443
0.8428549,0.80130565,0.14926417
0.8180333,0.2561242,0.8684531
0.10241376,0.72636133,0.2442139
0.15638335,0.094391435,0.22092016
0.30419868,0.27273735,0.41513288
0.07535907,0.6190986,0.33971667
0.424663,0.4394599,0.27086285
0.107617706,0.09356188,0.4660946
0.5682176,0.47823557,0.8050515
0.24655694,0.29891145,0.7710461
0.59643304,0.36944437,0.7387315
0.117525645,0.37325785,0.37747592
0.97588384,0.2461221,0.5743364
0.9325612,0.5666279,0.8829119
0.39179695,0.18557994,0.2475898
0.24217859,0.60330975,0.73609734
0.25039822,0.94393253,0.09528187
0.48339355,0.7913896,0.4111974
0.0399928,0.81625676,0.054616336
0.6397051,0.2690429,0.86512685
0.4083029,0.004487208,0.015981756
0.37740657,0.15550017,0.7439873
0.809365,0.6399196,0.5044998
0.70903546,0.65035987,0.12258241
0.95433384,0.5945466,0.35183567
0.35193625,0.6927946,0.20401835
0.8975428,0.11889324,0.798021
0.7699672,0.15383242,0.404581
0.35742465,0.76262695,0.693253
0.6216654,0.22681978,0.30108818
0.28856996,0.77352804,0.6235501
0.8743999,0.31928915,0.35270247
0.11242732,0.35324204,0.19603868
0.21243437,0.2608176,0.8351259
0.18303329,0.36368716,0.18063535
0.403026,0.41779765,0.7034014
0.74523294,0.4466579,0.6928308
0.52690744,0.9673372,0.17985272
0.48767632,0.3313332,0.92023236
0.0005459649,0.4358593,0.34067234
0.42540172,0.18318288,0.028101327
0.06355377,0.7086813,0.5836812
0.20825325,0.33639053,0.99688333
0.93239397,0.6292907,0.5623102
0.2153982,0.6075859,0.9191949
0.85833764,0.91570795,0.23613483
0.8028934,0.68954074,0.75485516
0.15914623,0.09057588,0.50314516
0.60571194,0.6828212,0.5591532
0.115661874,0.19602543,0.34400502
0.72788817,0.95661616,0.68548244
0.63746226,0.8995035,0.00848986
0.8119386,0.6548579,0.23060186
0.47938454,0.44626483,0.28178757
0.9148631,0.32331872,0.35508046
0.049348947,0.96222377,0.1816432
0.29288855,0.3885889,0.13045868
0.7150526,0.62554467,0.43744272
0.4181092,0.13470522,0.43025085
0.17295136,0.13645764,0.49492007
0.10721075,0.3331459,0.11604169
0.8173391,0.2746826,0.22503658
0.47314298,0.5165656,0.37489948
0.8822837,0.7146008,0.73549235
0.7332891,0.57692033,0.17275669
0.4097262,0.68486935,0.9259853
0.37351102,0.9078237,0.2479451
0.51563835,0.44480425,0.02071605
0.88905996,0.22379917,0.17814793
0.7372786,0.048315782,0.54728764
0.0051529645,0.93082225,0.50080496
0.69415784,0.26818424,0.039802
0.9195074,0.9135543,0.87259316
0.7104558,0.53150946,0.21910043
0.17700578,0.9980865,0.83018637
0.48351812,0.44145864,0.7634524
0.14031602,0.5969596,0.39212447
0.3589953,0.8927443,0.6853927
0.93711704,0.34236437,0.607186
0.92330533,0.25256303,0.9564786
0.28283685,0.24230419,0.9659964
0.33963105,0.7595511,0.88293785
0.6002129,0.43666,0.66217566
0.9631973,0.07415512,0.26278737
0.14780134,0.37400603,0.24381095
0.25691664,0.9314626,0.7146983
0.87355685,0.51968384,0.27174446
0.49189222,0.14821325,0.4273988
0.89896107,0.6247174,0.24228613
0.18551789,0.86724937,0.7812734
0.5326686,0.8962258,0.8189814
0.32626963,0.05466309,0.4303886
0.31654257,0.03341165,0.6667426
0.44687697,0.2900406,0.17785068
0.43307745,0.15995415,0.7874219
0.3573469,0.5300003,0.09811511
0.91497076,0.10794619,0.5728441
0.73174417,0.9594027,0.8487639
0.727547,0.17992322,0.7681671
0.28991345,0.8413513,0.45534027
0.57770944,0.608485,0.92565656
0.77917945,0.76304895,0.59246635
0.79559034,0.17743152,0.34274092
0.34453046,0.48100737,0.58711505
0.7708728,0.77525353,0.1877582
0.7358939,0.14009762,0.17195356
0.14150648,0.37456515,0.031817332
0.86594546,0.61771464,0.06685428
0.44132146,0.041828778,0.077913746
0.48641044,0.5349887,0.77626765
0.44836918,0.80719286,0.6390814
0.567846,0.25497225,0.8029599
0.62116927,0.28814405,0.9225602
0.49817955,0.07054948,0.37636584
0.86678857,0.6307258,0.43576512
0.6277348,0.5693182,0.83712804
0.40142795,0.29263386,0.7249732
0.41669175,0.6826138,0.0038625975
0.81083864,0.20503294,0.06376505
0.34819195,0.41456226,0.90536946
0.2114548,0.7338129,0.9542522
0.059383187,0.22634542,0.92163604
0.87602687,0.7402484,0.683334
0.91854644,0.56662333,0.65404886
0.12012018,0.7114373,0.9799305
0.33447373,0.962678,0.0870736
0.17537206,0.42498943,0.81618816
0.11589847,0.7339812,0.93703973
0.89986676,0.8865954,0.5162533
0.05687726,0.33394444,0.5453911
0.9804857,0.7240404,0.4634498
0.09645086,0.3694416,0.28891805
0.8634707,0.6989047,0.88174975
0.5665061,0.51634234,0.043439925
0.36791748,0.07322705,0.92301077
0.34234238,0.37143737,0.685667
0.75736415,0.109003335,0.50386065
0.3145733,0.004488002,0.546498
0.6573189,0.07640999,0.35602817
0.51732606,0.6979526,0.13601215
0.48496565,0.081462584,0.5455612
0.90116215,0.9510596,0.7772652
0.55464506,0.47724202,0.044750027
0.8268616,0.36080068,0.75825536
0.72557354,0.8717467,0.008794639
0.038557246,0.5775173,0.33195156
0.77311003,0.6785519,0.12376161
0.21687025,0.882554,0.3928716
0.90314966,0.49919865,0.6598032
0.04292419,0.008349917,0.8850843
0.33307204,0.20149924,0.58202684
0.09973295,0.9791031,0.09825776
0.47558913,0.8081768,0.55417067
0.82002246,0.32113892,0.13781665
0.29818735,0.051897563,0.14659692
0.15093489,0.18901269,0.4622534
0.33026704,0.95567256,0.9086171
0.81388015,0.057489727,0.20744705
0.14038396,0.2504315,0.9992153
0.22736245,0.601396,0.26379898
0.06885196,0.8681387,0.015447387
0.70571005,0.015503265,0.7054907
0.39523324,0.55730724,0.9624616
0.31083998,0.56820184,0.13638835
0.7186264,0.16413747,0.06582504
0.33597755,0.55485547,0.61224896
0.7277713,0.560635,0.79968613
0.8151994,0.3408317,0.55029464
0.21766284,0.8167564,0.7272789
0.9738187,0.9612634,0.29661226
0.16235794,0.36870795,0.729812
0.2908409,0.72506684,0.44789833
0.1797953,0.44746777,0.66865075
0.34550565,0.08156157,0.61591953
0.48006088,0.874262,0.85562193
0.52217585,0.96723837,0.3328197
0.85360605,0.5929057,0.85082513
0.8894479,0.8160839,0.94208735
0.22010386,0.07705132,0.86845326
0.62289405,0.880137,0.472258
0.11149605,0.36761233,0.5627728
0.45896986,0.1934502,0.78111416
0.32233354,0.94464785,0.00015662085
0.31650075,0.9664135,0.49006093
0.48258424,0.07309794,0.91632676
0.72982764,0.97529894,0.51927835
0.06918266,0.22409716,0.74116045
0.87917334,0.52002895,0.7369843
0.73481375,0.10707411,0.9168503
0.17649938,0.18459022,0.7267334
0.9391609,0.18401174,0.7423568
0.50631225,0.26978183,0.7569865
0.99980855,0.07991382,0.11344659
0.19725947,0.2659736,0.25420302
0.5349082,0.18458827,0.5703948
0.29024804,0.5994042,0.97094506
0.30417356,0.6683497,0.17714524
0.5910654,0.9197579,0.2974039
0.9217191,0.4212852,0.533813
0.8052639,0.5289682,0.0054094126
0.7239414,0.86249095,0.69773465
0.55917376,0.741839,0.09220347
0.9222985,0.8705626,0.21983635
0.4923614,0.69826907,0.5768996
0.87383217,0.9546568,0.6124675
0.83398163,0.41413724,0.5880591
0.21383534,0.67788804,0.8363423
0.77122545,0.14297742,0.8543559
0.012171157,0.50637805,0.32459694
0.32282954,0.7271095,0.9661441
0.22956744,0.13078235,0.5792547
0.50686294,0.5013354,0.56534
0.7368532,0.89683926,0.02727084
0.09767637,0.9952179,0.15016212
0.5149222,0.78937626,0.94415015
0.938412,0.093389,0.931943
0.22864655,0.38612297,0.8935078
0.67714113,0.55294555,0.11324662
0.59288025,0.16953513,0.7316079
0.010063696,0.50486386,0.29004464
0.4758262,0.8035226,0.8068055
0.7087704,0.7971804,0.91364646
0.04397543,0.73825574,0.80073994
0.8795215,0.6064887,0.65136796
0.5200814,0.9278176,0.041179158
0.030661048,0.50680274,0.42724103
0.22441362,0.21002038,0.4403344
0.9536757,0.98058623,0.3137661
0.58231974,0.83125854,0.52833897
0.10747257,0.7392216,0.6057465
0.2875445,0.66554314,0.040324386
0.45670363,0.84847796,0.43331224
0.02095007,0.3873264,0.39454976
0.41161552,0.5058686,0.0057584383
0.48945862,0.9962395,0.91223454
0.24367787,0.3637101,0.78456396
0.588639,0.92205936,0.30119005
0.7532401,0.6375983,0.2773565
0.23583423,0.0599355,0.43705055
0.6204999,0.583818,0.35963377
0.6396223,0.76265377,0.2380021
0.94854033,0.74423826,0.55903244
0.77827615,0.8873101,0.1689218
0.8483453,0.16273186,0.7148469
0.4904199,0.06514217,0.93381286
0.18534859,0.8030559,0.63146996
0.9958153,0.50289696,0.96557075
0.12935576,0.41139627,0.4347881
0.47145733,0.2890803,0.93965214
0.0680931,0.19100673,0.80932486
0.9438509,0.79791147,0.4479047
0.96492493,0.65099263,0.41303924
0.7193891,0.16493306,0.410408
0.34999284,0.24179278,0.94539654
0.2543824,0.53319484,0.08733021
0.2653033,0.041445825,0.054363832
0.12729402,0.16132581,0.8091328
0.52580893,0.9983994,0.40162763
0.14181727,0.86479735,0.5390233
0.31673068,0.89973116,0.76450646
0.6267065,0.16825692,0.42340532
0.7275436,0.66539943,0.854094
0.024272704,0.0855336,0.89688116
0.430116,0.5614178,0.8500817
0.6521246,0.8051551,0.81879246
0.853246,0.39470702,0.14225969
0.47532478,0.54949844,0.7971735
0.96920586,0.25333333,0.92292124
0.26563254,0.6266263,0.5853887
0.013508706,0.9019738,0.85407895
0.48375288,0.24979347,0.51866037
0.2561138,0.41505247,0.5332982
0.82371765,0.58127093,0.8665594
0.23277268,0.27335072,0.59544915
0.31062922,0.9151375,0.00998476
0.79122746,0.89364046,0.24549557
0.71514326,0.77623,0.89986515
0.5580512,0.8371988,0.016323138
0.70494807,0.2440072,0.67898804
0.41863686,0.48379204,0.038418066
0.0053100474,0.6090126,0.30138385
0.011355128,0.85602194,0.8793985
0.51122177,0.3998439,0.47112158
0.08329098,0.6179323,0.117520295
0.05107548,0.39213726,0.22628228
0.9655166,0.32645693,0.88617164
0.85900265,0.53228784,0.6841026
0.15202723,0.4732025,0.9320948
0.00066421856,0.930935,0.4865074
0.9416678,0.886822,0.4458047
0.2783253,0.62827146,0.3853971
0.1858976,0.31922486,0.3401006
0.6915081,0.75552267,0.050743945
0.108903736,0.17375408,0.88972425
0.2646496,0.92593807,0.91478086
0.9750947,0.31364238,0.8633755
0.63946277,0.31707224,0.4242918
0.5206778,0.03597542,0.9003736
0.3979186,0.42811292,0.3612412
0.77450097,0.7107042,0.9559385
0.14095747,0.7983141,0.53114396
0.9673378,0.085164055,0.3528666
0.861123,0.8978268,0.42118832
0.617657,0.7384232,0.32416803
0.04290619,0.7318404,0.5399968
0.7008557,0.15242651,0.90118295
0.91328436,0.13359076,0.90704036
0.5245771,0.89428794,0.1863258
0.35422483,0.16826639,0.5728664
0.120277345,0.6270899,0.6216626
0.7549011,0.53407276,0.099797085
0.88502187,0.14237392,0.5880852
0.10025174,0.47204635,0.5562606
0.75898457,0.11573071,0.18205717
0.017060487,0.6329926,0.0751364
0.9670549,0.89234096,0.18097904
0.615058,0.9807919,0.71658945
0.55243903,0.9902374,0.46749604
0.29594985,0.33914253,0.88809276
0.92929167,0.26808417,0.2178241
0.26590562,0.34871897,0.7717611
0.82814664,0.8588659,0.17934638
0.9851087,0.086948484,0.40020818
0.78339666,0.52267295,0.9012253
0.5189899,0.9539351,0.92734826
0.06607427,0.38249785,0.77153623
0.47241378,0.79598534,0.7364288
0.43825594,0.9360554,0.22751065
0.20279604,0.021315651,0.9301655
0.42358765,0.6120777,0.93938553
0.3577579,0.49720222,0.065364085
0.16368426,0.29821384,0.92364854
0.44137415,0.4698984,0.36170292
0.26279995,0.036997408,0.5697002
0.5220624,0.48144424,0.09808127
0.03516006,0.7778775,0.640191
0.9062314,0.28099856,0.8734362
0.8163643,0.6079641,0.5380843
0.5525813,0.6832448,0.89555204
0.8518086,0.20124128,0.9387313
0.9623951,0.15611038,0.18870461
0.11052229,0.67755723,0.95724005
0.63083184,0.2920902,0.25316843
0.997994,0.92548037,0.8756615
0.9878892,0.8298067,0.8909445
0.603323,0.50651604,0.39401034
0.12802087,0.71062875,0.6158303
0.5831928,0.8856017,0.33381927
0.0020646355,0.31078678,0.8317632
0.19891134,0.08628565,0.6596915
0.9561232,0.3282743,0.5057845
0.33044058,0.17780457,0.8742341
0.6383901,0.6335968,0.54260874
0.2808595,0.9695212,0.5101976
0.9478219,0.99399847,0.8643759
0.7285587,0.047795728,0.59447694
0.32965115,0.37359408,0.76628745
0.7917614,0.64214957,0.37801388
0.108165525,0.68968177,0.55841696
0.39231893,0.11456778,0.86061835
0.22121812,0.0029607178,0.6752129
0.68372643,0.40039223,0.8762373
0.10244628,0.22691913,0.97553074
0.39702582,0.9411202,0.40360862
0.27664974,0.09152555,0.059783563
0.50634295,0.30505705,0.5636268
0.34989768,0.86972207,0.21193385
0.7064106,0.5058585,0.80260855
0.024577023,0.8890516,0.7058227
0.63398695,0.5472706,0.26075724
0.23057128,0.9820423,0.88535106
0.26870903,0.98364747,0.1472099
0.8002556,0.57094276,0.47709918
0.9555684,0.65441793,0.743024
0.3165502,0.6568991,0.9780159
0.8268053,0.14384624,0.9303323
0.10399084,0.37357083,0.13512355
0.63398165,0.5001918,0.8744546
0.7510323,0.2834825,0.6295601
0.15597793,0.024617605,0.3050678
0.42600238,0.34413338,0.9318314
0.89270717,0.40099505,0.55949426
0.10357846,0.17324615,0.11237773
0.018096358,0.92611533,0.4373641
0.59058535,0.47909212,0.21346475
0.43553153,0.96083605,0.3129415
0.79868925,0.075673394,0.2905161
0.92345554,0.7633656,0.37962565
0.29915366,0.645719,0.673871
0.38840413,0.8173778,0.8937966
0.4862721,0.9978936,0.9802845
0.58815145,0.42669642,0.5060411
0.9838538,0.80127573,0.60866404
0.69733024,0.8203703,0.44012102
0.3895485,0.03639422,0.046838462
0.2637677,0.047444068,0.4342273
0.94462574,0.798591,0.07718399
0.13554843,0.38996047,0.1784779
0.72026587,0.6663464,0.84715474
0.925395,0.5318231,0.2760133
0.6646656,0.46120197,0.13769734
0.42305443,0.58177155,0.22845037
0.19899094,0.9735721,0.51798266
0.36747533,0.7344788,0.9507567
0.7068718,0.77854854,0.26786456
0.6495342,0.047278095,0.14333436
0.9279762,0.17445739,0.9407904
0.8668609,0.33121592,0.996412
0.8161507,0.31572205,0.49648952
0.91145086,0.07690725,0.049825113
0.27633715,0.785335,0.99547666
0.36952356,0.09296683,0.86739695
0.3798939,0.017864186,0.11500228
0.5604506,0.5510856,0.360127
0.66821826,0.41636446,0.6965655
0.28671667,0.83411276,0.8713309
0.019462468,0.5839358,0.6974109
0.39922237,0.9110598,0.7724923
0.30852795,0.61468285,0.23609318
0.94218475,0.12946005,0.4474853
0.888265,0.4739343,0.8361327
0.8603107,0.25570363,0.9700351
0.65299976,0.6532627,0.35953346
0.34428915,0.2548238,0.22133534
0.5488493,0.9716563,0.41922975
0.81522506,0.40546197,0.7899098
0.09861037,0.4326424,0.9233982
0.80107486,0.07660135,0.45570046
0.04117979,0.30286273,0.6577373
0.81642103,0.98639035,0.10912175
0.8075638,0.73267215,0.47145194
0.051007308,0.63066816,0.08698089
0.6271607,0.30189753,0.41163936
0.5024531,0.2240473,0.2495444
0.1698195,0.6217293,0.48005387
0.14837894,0.02081729,0.38432062
0.7732591,0.066390164,0.17793658
0.56769276,0.63626873,0.41257146
0.98299915,0.42857185,0.7068191
0.98224777,0.34430185,0.6098899
0.992667,0.2183659,0.31299612
0.118615516,0.34728196,0.26468793
0.93825614,0.7319833,0.31383568
0.24456961,0.26794845,0.5143363
0.45821226,0.9665579,0.1368282
0.75740653,0.74183017,0.769806
0.20362093,0.7301234,0.34996736
0.5663116,0.6267139,0.7280757
0.18581675,0.69754463,0.2260256
0.104736105,0.8531139,0.027086167
0.11655861,0.7248028,0.89218944
0.35763904,0.3464132,0.86641026
0.004654837,0.33028,0.21206738
0.42485392,0.41065517,0.049632113
0.6641971,0.35137904,0.45515895
0.4016882,0.31077835,0.13068902
0.0857946,0.08032062,0.32164422
0.062688865,0.17578334,0.55199665
0.27811652,0.98105866,0.90310663
0.16931269,0.5624767,0.16228198
0.965095,0.5769844,0.584633
0.15123023,0.25869018,0.9352747
0.8054624,0.71537083,0.16124782
0.58610797,0.90729046,0.60482943
0.56928694,0.9016903,0.2766939
0.5120807,0.61595803,0.4524002
0.9717631,0.7220966,0.5135947
0.36384478,0.6387688,0.49686676
0.78791577,0.08942664,0.5268273
0.5552941,0.20671475,0.6229844
0.39563367,0.0093684485,0.60583425
0.9554659,0.26422772,0.6839003
0.59831595,0.56974506,0.6957916
0.11891694,0.2533867,0.9976359
0.4175392,0.23653053,0.16387019
0.7815817,0.053449858,0.74484056
0.69374704,0.3896853,0.46311396
0.91634035,0.55642474,0.84757733
0.2593774,0.8531424,0.509921
0.75819373,0.5103004,0.6271097
0.4598752,0.49722257,0.80539024
0.57360977,0.19943206,0.36577785
0.95504665,0.48287082,0.5360325
0.9792863,0.009125477,0.6246776
0.861591,0.7014772,0.47568813
0.3590971,0.43239862,0.058304172
0.88770086,0.9709973,0.4077287
0.6386092,0.73510826,0.72927064
0.4299968,0.46675646,0.8253368
0.03574268,0.8637259,0.17401877
0.77012813,0.17556088,0.7064344
0.5021056,0.4409733,0.76076144
0.7861885,0.23129474,0.28938085
0.7480228,0.14996472,0.95067465
0.79356736,0.77487814,0.26895005
0.30065116,0.43960407,0.944711
0.8007986,0.3520559,0.2138959
0.5488463,0.9032748,0.9186925
0.4733262,0.74396753,0.11866568
0.6751259,0.8907802,0.7575506
0.021358684,0.28972265,0.92732525
0.10231682,0.3675048,0.7818271
0.29217738,0.063113675,0.7312831
0.9829901,0.5227703,0.6772667
0.13974577,0.13717212,0.8367721
0.3305963,0.18659978,0.10724006
0.051053066,0.9875145,0.82496876
0.33126888,0.57119495,0.3089867
0.3203263,0.56142616,0.7805205
0.94680715,0.5154902,0.46405676
0.8451541,0.07345789,0.5219249
0.38276422,0.39492258,0.056558922
0.024769058,0.32609466,0.08260409
0.83103114,0.65005976,0.21370588
0.66053617,0.24718063,0.64420235
0.15236448,0.9484774,0.2510164
0.9960713,0.86455387,0.11327702
0.100233436,0.50621235,0.10390895
0.86711454,0.14469332,0.42717752
0.29426616,0.20138514,0.26353
0.43535346,0.3937283,0.3996871
0.7954565,0.113811575,0.7750168
0.67750835,0.8446742,0.004881363
0.93786436,0.10957444,0.84553826
0.6211403,0.24306178,0.28091612
0.097810164,0.47059786,0.64826447
0.8843604,0.99677825,0.7400779
0.7691555,0.40125856,0.5870116
0.71187043,0.6880697,0.37276685
0.053733546,0.3984121,0.2979741
0.39622274,0.92329,0.6389001
0.16743582,0.70438594,0.06119674
0.8219039,0.8861304,0.36708587
0.7005286,0.6237536,0.4141017
0.8830776,0.071089186,0.67606723
0.9665751,0.3665955,0.8398179
0.7747476,0.27438644,0.9905978
0.9942331,0.38252646,0.768175
0.6147699,0.41804788,0.9730578
0.037129603,0.44409615,0.6507136
0.014251515,0.8463405,0.94771445
0.34210387,0.65227133,0.58763057
0.8234717,0.78747267,0.9203056
0.8661347,0.542532,0.70501876
0.9608125,0.91175944,0.73648757
0.06512147,0.9770495,0.4695363
0.044571113,0.6378328,0.9432625
0.9132836,0.23409893,0.26067707
0.3050467,0.79821813,0.48702964
0.5579874,0.6465426,0.9996243
0.9824449,0.079990044,0.47696164
0.40044853,0.75485957,0.57328594
0.6658714,0.4454165,0.75679404
0.40087956,0.005765588,0.2764435
0.7681947,0.96108985,0.6523981
0.5277147,0.9988551,0.36695927
0.23752314,0.6129467,0.98073256
0.2713061,0.6091994,0.045950137
0.2580592,0.9646058,0.7940356
0.5323203,0.9446458,0.22860807
0.703189,0.46853396,0.18733734
0.9492799,0.14020452,0.65721077
0.6940874,0.24585184,0.29746065
0.78119284,0.928843,0.23428154
0.16892612,0.39274877,0.012896027
0.37406263,0.8731789,0.9388751
0.4137802,0.8329287,0.06097208
0.6863802,0.9112107,0.14657946
0.29589197,0.3383323,0.0068715615
0.30329192,0.59158033,0.19495724
0.35588914,0.34769934,0.84014964
0.8103021,0.75188494,0.06546953
0.5775901,0.41045207,0.93157774
0.07527728,0.57659155,0.31340426
0.0782461,0.1717603,0.36395845
0.37128696,0.9507237,0.9183637
0.7665911,0.19453746,0.89306355
0.68868345,0.069458246,0.79529583
0.70798236,0.652493,0.7932449
0.76721007,0.7917083,0.9890386
0.2871527,0.20166397,0.018306011
0.5482563,0.7376119,0.678476
0.54335266,0.5303781,0.08866392
0.7396325,0.4501879,0.3402684
0.95687056,0.6363254,0.5755894
0.27798995,0.05789736,0.5958373
0.7932817,0.96178013,0.4949805
0.6599705,0.13302022,0.27191207
0.58023787,0.8738781,0.42746246
0.77487975,0.63061893,0.8167238
0.9440325,0.7250766,0.80876046
0.036691416,0.66655064,0.6045618
0.1474001,0.2694027,0.62425524
0.7562872,0.180501,0.7215556
0.08379135,0.90887344,0.2538387
0.5161237,0.3735219,0.17423843
0.21986078,0.5528997,0.123028
0.27429572,0.18694545,0.99506766
0.70184046,0.39209196,0.33393252
0.030192774,0.7387374,0.49886718
0.87331945,0.9554343,0.4493918
0.44447896,0.10806959,0.011240245
0.5023933,0.5814768,0.061105512
0.54004794,0.22993125,0.24625902
0.6455443,0.84021163,0.6404055
0.3448566,0.22836109,0.052781504
0.10110749,0.9536095,0.21082924
0.31837893,0.045482475,0.41677037
0.16814213,0.10356458,0.7419581
0.55613315,0.19025227,0.76855266
0.31802863,0.5513836,0.50345266
0.9580672,0.34752196,0.41925055
0.9657343,0.5413723,0.42856944
0.6201259,0.6892465,0.8822504
0.61749727,0.1810509,0.651693
0.98537856,0.8413516,0.20480947
0.88728315,0.79241306,0.7143509
0.76506996,0.5539256,0.78470415
0.31359062,0.85902125,0.23618984
0.365539,0.6406566,0.30457896
0.20126677,0.9367026,0.36895916
0.48714814,0.7111285,0.93252033
0.99036855,0.09230872,0.73544925
0.912151,0.5344268,0.54169416
0.11834943,0.55090874,0.06841324
0.02519029,0.23510191,0.60453945
0.89863765,0.46673828,0.53184426
0.5371701,0.04063221,0.23731107
0.20018989,0.28540146,0.8937947
